id,type,name,latitude_deg,longitude_deg,elevation_ft,iso_country,municipality,scheduled_service,iata_code,local_code
1877,medium_airport,Thunder Bay Airport,48.3718986511231,-89.3238983154297,653,CA,Thunder Bay,yes,YQT,
1878,medium_airport,Grande Prairie Airport,55.1796989441,-118.885002136,2195,CA,Grande Prairie,yes,YQU,
1879,medium_airport,Yorkton Municipal Airport,51.2647018432617,-102.46199798584,1635,CA,Yorkton,no,YQV,
1880,medium_airport,North Battleford Airport,52.7691993713379,-108.244003295898,1799,CA,North Battleford,no,YQW,
1881,medium_airport,Gander International Airport,48.9369010925293,-54.5680999755859,496,CA,Gander,yes,YQX,
1882,medium_airport,Sydney / J.A. Douglas McCurdy Airport,46.1614,-60.047798,203,CA,Sydney,yes,YQY,
1883,medium_airport,Quesnel Airport,53.0261001586914,-122.51000213623,1789,CA,Quesnel,yes,YQZ,
1884,medium_airport,Rae Lakes Airport,64.116096496582,-117.309997558594,723,CA,Gamètì,yes,YRA,
1885,medium_airport,Resolute Bay Airport,74.7169036865,-94.9693984985,215,CA,Resolute Bay,yes,YRB,
1887,medium_airport,Rivière-du-Loup Airport,47.7644004821777,-69.5847015380859,427,CA,Rivière-du-Loup,no,YRI,
1888,medium_airport,Roberval Airport,48.5200004577637,-72.2656021118164,586,CA,Roberval,yes,YRJ,
1889,medium_airport,Red Lake Airport,51.0668983459473,-93.793098449707,1265,CA,Red Lake,yes,YRL,
1891,medium_airport,Ottawa / Rockcliffe Airport,45.4603004456,-75.6461029053,188,CA,Ottawa,no,YRO,CYRO
1893,medium_airport,Trois-Rivières Airport,46.3527984619141,-72.6793975830078,199,CA,Trois-Rivières,no,YRQ,
1894,medium_airport,Red Sucker Lake Airport,54.1671981811523,-93.5571975708008,729,CA,Red Sucker Lake,no,YRS,
1895,medium_airport,Rankin Inlet Airport,62.8114013672,-92.1157989502,94,CA,Rankin Inlet,yes,YRT,
1896,medium_airport,Revelstoke Airport,50.962245,-118.184258,1459,CA,Revelstoke,no,YRV,
1897,medium_airport,Sudbury Airport,46.625,-80.7988967895508,1141,CA,Sudbury,yes,YSB,
1898,medium_airport,Sherbrooke Airport,45.4385986328125,-71.6913986206055,792,CA,Sherbrooke,no,YSC,
1901,medium_airport,Stony Rapids Airport,59.250301361084,-105.841003417969,805,CA,Stony Rapids,yes,YSF,
1903,medium_airport,Smiths Falls-Montague (Russ Beach) Airport,44.94580078125,-75.9405975341797,416,CA,Smiths Falls,no,YSH,
1904,medium_airport,Saint John Airport,45.3161010742187,-65.8902969360352,357,CA,Saint John,yes,YSJ,
1905,medium_airport,Sanikiluaq Airport,56.5377998352,-79.2466964722,104,CA,Sanikiluaq,yes,YSK,
1906,medium_airport,St Leonard Airport,47.1575012207031,-67.8347015380859,793,CA,St Leonard,no,YSL,
1907,medium_airport,Fort Smith Airport,60.020302,-111.961998,671,CA,Fort Smith,yes,YSM,
1908,medium_airport,Niagara District Airport,43.1916999816895,-79.1716995239258,321,CA,St Catharines,no,YCM,
1909,medium_airport,Marathon Airport,48.755298614502,-86.3443984985352,1035,CA,Marathon,no,YSP,
1912,medium_airport,St. Theresa Point Airport,53.8456001281738,-94.8518981933594,773,CA,St. Theresa Point,yes,YST,
1913,medium_airport,Summerside Airport,46.440601,-63.833599,56,CA,Slemon Park,no,YSU,
1915,medium_airport,Sachs Harbour (David Nasogaluak Jr. Saaryuaq) Airport,71.9938964844,-125.242996216,282,CA,Sachs Harbour,yes,YSY,
1917,medium_airport,Pembroke Airport,45.8643989562988,-77.2517013549805,529,CA,Pembroke,no,YTA,
1918,medium_airport,Cape Dorset Airport,64.2300033569,-76.5267028809,164,CA,Cape Dorset,yes,YTE,
1919,medium_airport,Alma Airport,48.5088996887,-71.6418991089,445,CA,Alma,yes,YTF,
1920,medium_airport,Thompson Airport,55.8011016845703,-97.8641967773438,729,CA,Thompson,yes,YTH,
1921,medium_airport,Big Trout Lake Airport,53.817798614502,-89.8968963623047,729,CA,Big Trout Lake,yes,YTL,
1923,medium_airport,Tasiujaq Airport,58.6678009033203,-69.9558029174805,122,CA,Tasiujaq,no,YTQ,
1924,medium_airport,CFB Trenton,44.1189002990723,-77.5280990600586,283,CA,Trenton,no,YTR,
1925,medium_airport,Timmins/Victor M. Power,48.5696983337,-81.376701355,967,CA,Timmins,yes,YTS,
1926,medium_airport,Billy Bishop Toronto City Centre Airport,43.627499,-79.396202,252,CA,Toronto,yes,YTZ,
1927,medium_airport,Tuktoyaktuk Airport,69.4332962036133,-133.026000976563,15,CA,Tuktoyaktuk,yes,YUB,
1928,large_airport,Montreal / Pierre Elliott Trudeau International Airport,45.4706001282,-73.7407989502,118,CA,Montréal,yes,YUL,YUL
1929,medium_airport,Naujaat Airport,66.5214,-86.224701,80,CA,Repulse Bay,yes,YUT,
1930,medium_airport,Hall Beach Airport,68.7761001587,-81.2425,30,CA,Hall Beach,yes,YUX,
1931,medium_airport,Rouyn Noranda Airport,48.2061004638672,-78.8356018066406,988,CA,Rouyn-Noranda,yes,YUY,
1932,medium_airport,Bonaventure Airport,48.0710983276367,-65.4602966308594,123,CA,Bonaventure,no,YVB,
1933,medium_airport,La Ronge Airport,55.1514015198,-105.262001038,1242,CA,La Ronge,yes,YVC,
1936,medium_airport,Vernon Airport,50.2481002807617,-119.331001281738,1140,CA,Vernon,no,YVE,
1937,medium_airport,Qikiqtarjuaq Airport,67.5457992554,-64.0314025879,21,CA,Qikiqtarjuaq,yes,YVM,
1938,medium_airport,Val-d'Or Airport,48.0532989502,-77.7827987671,1107,CA,Val-d'Or,yes,YVO,
1939,medium_airport,Kuujjuaq Airport,58.0960998535156,-68.4269027709961,129,CA,Kuujjuaq,yes,YVP,
1940,medium_airport,Norman Wells Airport,65.2816009521484,-126.797996520996,238,CA,Norman Wells,yes,YVQ,
1941,large_airport,Vancouver International Airport,49.193901062,-123.183998108,14,CA,Vancouver,yes,YVR,
1943,medium_airport,Wiarton Airport,44.7458,-81.107201,729,CA,Wiarton,no,YVV,
1944,medium_airport,Deer Lake Airport,52.6557998657227,-94.0614013671875,1092,CA,Deer Lake,yes,YVZ,
1945,medium_airport,Petawawa Airport,45.9522018432617,-77.3191986083984,427,CA,Petawawa,no,YWA,
1946,large_airport,Winnipeg / James Armstrong Richardson International Airport,49.9099998474,-97.2398986816,783,CA,Winnipeg,yes,YWG,YWG
1948,medium_airport,Déline Airport,65.2110977172852,-123.435997009277,703,CA,Déline,yes,YWJ,
1949,medium_airport,Wabush Airport,52.9219017028809,-66.8644027709961,1808,CA,Wabush,yes,YWK,
1950,medium_airport,Williams Lake Airport,52.1831016541,-122.054000854,3085,CA,Williams Lake,yes,YWL,
1952,medium_airport,Webequie Airport,52.9593933975,-87.3748683929,685,CA,Webequie,yes,YWP,
1954,medium_airport,Wrigley Airport,63.209400177002,-123.436996459961,489,CA,Wrigley,no,YWY,
1955,medium_airport,Cranbrook/Canadian Rockies International Airport,49.610801696777,-115.78199768066,3082,CA,Cranbrook,yes,YXC,
1957,medium_airport,Saskatoon John G. Diefenbaker International Airport,52.1707992553711,-106.699996948242,1653,CA,Saskatoon,yes,YXE,
1958,medium_airport,Medicine Hat Airport,50.0189018249512,-110.721000671387,2352,CA,Medicine Hat,yes,YXH,
1959,medium_airport,Fort St John Airport,56.238098,-120.739998,2280,CA,Fort St.John,yes,YXJ,
1960,medium_airport,Rimouski Airport,48.4780998229981,-68.4969024658203,82,CA,Rimouski,no,YXK,
1961,medium_airport,Sioux Lookout Airport,50.113899230957,-91.9052963256836,1258,CA,Sioux Lookout,yes,YXL,
1962,medium_airport,Whale Cove Airport,62.2400016785,-92.5980987549,40,CA,Whale Cove,yes,YXN,
1963,medium_airport,Pangnirtung Airport,66.1449966431,-65.7136001587,75,CA,Pangnirtung,yes,YXP,
1964,medium_airport,Beaver Creek Airport,62.4103012084961,-140.867004394531,2131,CA,Beaver Creek,no,YXQ,
1965,medium_airport,Earlton (Timiskaming Regional) Airport,47.6974006546,-79.8473453522,800,CA,Earlton,no,YXR,
1966,medium_airport,Prince George Airport,53.8894004822,-122.679000854,2267,CA,Prince George,yes,YXS,
1967,medium_airport,Northwest Regional Airport Terrace-Kitimat,54.468498,-128.576009,713,CA,Terrace,yes,YXT,
1968,medium_airport,London Airport,43.035599,-81.1539,912,CA,London,yes,YXU,
1969,large_airport,Abbotsford International Airport,49.025299,-122.361,195,CA,Abbotsford,yes,YXX,
1970,large_airport,Whitehorse / Erik Nielsen International Airport,60.709599,-135.067001,2317,CA,Whitehorse,yes,YXY,
1971,medium_airport,Wawa Airport,47.9667015075684,-84.7866973876953,942,CA,Wawa,no,YXZ,
1972,medium_airport,North Bay Jack Garland Airport,46.363602,-79.422798,1215,CA,North Bay,yes,YYB,
1973,large_airport,Calgary International Airport,51.113899231,-114.019996643,3557,CA,Calgary,yes,YYC,
1974,medium_airport,Smithers Airport,54.8246994018555,-127.182998657227,1712,CA,Smithers,yes,YYD,
1975,medium_airport,Fort Nelson Airport,58.8363990784,-122.597000122,1253,CA,Fort Nelson,yes,YYE,
1976,medium_airport,Penticton Airport,49.4631004333496,-119.601997375488,1129,CA,Penticton,yes,YYF,
1977,medium_airport,Charlottetown Airport,46.2900009155274,-63.1211013793945,160,CA,Charlottetown,yes,YYG,
1978,medium_airport,Taloyoak Airport,69.5467,-93.576698,92,CA,Taloyoak,yes,YYH,
1979,large_airport,Victoria International Airport,48.646900177,-123.426002502,63,CA,Victoria,yes,YYJ,
1980,medium_airport,Lynn Lake Airport,56.863899230957,-101.075996398926,1170,CA,Lynn Lake,yes,YYL,
1982,medium_airport,Swift Current Airport,50.2919006348,-107.691001892,2680,CA,Swift Current,no,YYN,
1984,medium_airport,Churchill Airport,58.739200592041,-94.0650024414062,94,CA,Churchill,yes,YYQ,
1985,medium_airport,Goose Bay Airport,53.3191986084,-60.4258003235,160,CA,Goose Bay,yes,YYR,
1986,large_airport,St. John's International Airport,47.618598938,-52.7518997192,461,CA,St. John's,yes,YYT,
1987,medium_airport,Kapuskasing Airport,49.4138984680176,-82.4674987792969,743,CA,Kapuskasing,yes,YYU,
1988,medium_airport,Armstrong Airport,50.2902984619141,-88.9096984863281,1058,CA,Armstrong,no,YYW,
1989,medium_airport,Mont Joli Airport,48.6086006164551,-68.2080993652344,172,CA,Mont-Joli,yes,YYY,
1990,large_airport,Lester B. Pearson International Airport,43.6772003174,-79.6305999756,569,CA,Toronto,yes,YYZ,YYZ
1992,medium_airport,Gore Bay Manitoulin Airport,45.8853,-82.567802,623,CA,Gore Bay,no,YZE,
1993,large_airport,Yellowknife International Airport,62.462799,-114.440002,675,CA,Yellowknife,yes,YZF,
1994,medium_airport,Salluit Airport,62.1794013977051,-75.6671981811523,743,CA,Salluit,yes,YZG,
1995,medium_airport,Slave Lake Airport,55.2930984497,-114.777000427,1912,CA,Slave Lake,no,YZH,
1996,medium_airport,Sandspit Airport,53.2542991638,-131.813995361,21,CA,Sandspit,yes,YZP,
1997,medium_airport,Chris Hadfield Airport,42.9994010925293,-82.3088989257812,594,CA,Sarnia,yes,YZR,
1998,medium_airport,Coral Harbour Airport,64.1932983398,-83.3593978882,210,CA,Coral Harbour,yes,YZS,
1999,medium_airport,Port Hardy Airport,50.6805992126465,-127.366996765137,71,CA,Port Hardy,yes,YZT,
2000,medium_airport,Whitecourt Airport,54.1439018249512,-115.787002563477,2567,CA,Whitecourt,no,YZU,
2001,medium_airport,Sept-Îles Airport,50.2233009338379,-66.2656021118164,180,CA,Sept-Îles,yes,YZV,
2002,medium_airport,Teslin Airport,60.1727981567383,-132.74299621582,2313,CA,Teslin,no,YZW,
2003,medium_airport,CFB Greenwood,44.9844017028809,-64.9169006347656,92,CA,Greenwood,no,YZX,
2005,medium_airport,York Landing Airport,56.0894012451172,-96.0892028808594,621,CA,York Landing,yes,ZAC,
2006,medium_airport,Shuswap Regional Airport,50.682802,-119.228996,1751,CA,Salmon Arm,no,YSN,
2008,medium_airport,Boundary Bay Airport,49.0742,-123.012001,6,CA,Vancouver,no,YDT,
2009,medium_airport,Ilford Airport,56.05163,-95.620523,642,CA,Ilford,yes,ILF,
2010,medium_airport,Bathurst Airport,47.629699707,-65.738899231,193,CA,Bathurst,yes,ZBF,
2011,medium_airport,Bromont (Roland Desourdy) Airport,45.2907981873,-72.7414016724,375,CA,Bromont,no,ZBM,
2012,medium_airport,Kelsey Airport,56.0374984741,-96.5096969604,600,CA,Kelsey,no,KES,ZEE
2013,medium_airport,Eastmain River Airport,52.2263984680176,-78.5224990844727,24,CA,Eastmain River,yes,ZEM,
2014,medium_airport,Faro Airport,62.2075004577637,-133.376007080078,2351,CA,Faro,no,ZFA,
2015,medium_airport,Fond-Du-Lac Airport,59.334400177002,-107.181999206543,814,CA,Fond-Du-Lac,yes,ZFD,
2016,medium_airport,Pukatawagan Airport,55.7491989136,-101.26599884,958,CA,Pukatawagan,no,XPK,ZFG
2017,medium_airport,Fort Mcpherson Airport,67.4075012207031,-134.860992431641,116,CA,Fort Mcpherson,yes,ZFM,
2018,medium_airport,Tulita Airport,64.909697,-125.572998,332,CA,Tulita,yes,ZFN,
2019,medium_airport,Grand Forks Airport,49.0155982971191,-118.430999755859,1720,CA,Grand Forks,no,ZGF,
2020,medium_airport,Gods River Airport,54.8396987915039,-94.0785980224609,627,CA,Gods River,yes,ZGI,
2021,medium_airport,Little Grand Rapids Airport,52.0456008911133,-95.4657974243164,1005,CA,Little Grand Rapids,no,ZGR,
2023,medium_airport,Jenpeg Airport,54.5189018249512,-98.0460968017578,729,CA,Jenpeg,no,ZJG,
2024,medium_airport,Swan River Airport,52.1206016540527,-101.236000061035,1100,CA,Swan River,yes,ZJN,
2025,medium_airport,Kashechewan Airport,52.2825012207031,-81.6778030395508,35,CA,Kashechewan,yes,ZKE,
2026,medium_airport,Thicket Portage Airport,55.3189010620117,-97.7078018188477,678,CA,Thicket Portage,no,YTD,
2027,medium_airport,Muskrat Dam Airport,53.4413986206055,-91.7628021240234,911,CA,Muskrat Dam,yes,MSA,
2029,medium_airport,Pikwitonei Airport,55.5889015197754,-97.1641998291016,630,CA,Pikwitonei,no,PIW,
2030,medium_airport,Masset Airport,54.0275001525879,-132.125,25,CA,Masset,yes,ZMT,
2031,medium_airport,Poplar River Airport,52.9965258788,-97.2741937637,728,CA,Poplar River,no,XPP,
2033,medium_airport,Sachigo Lake Airport,53.8911018371582,-92.196403503418,876,CA,Sachigo Lake,yes,ZPB,
2034,medium_airport,Pincher Creek Airport,49.5205993652,-113.997001648,3903,CA,Pincher Creek,no,WPC,
2036,medium_airport,Round Lake (Weagamow Lake) Airport,52.9435997009277,-91.3127975463867,974,CA,Round Lake,yes,ZRJ,
2037,medium_airport,Sandy Lake Airport,53.0642013549805,-93.3443984985352,951,CA,Sandy Lake,yes,ZSJ,
2038,medium_airport,South Indian Lake Airport,56.7928009033,-98.9072036743,951,CA,South Indian Lake,no,XSI,ZSN
2039,medium_airport,Stewart Airport,55.935410448,-129.982434511,24,CA,Stewart,no,ZST,CZST
2041,medium_airport,Shamattawa Airport,55.8656005859375,-92.0813980102539,289,CA,Shamattawa,yes,ZTM,
2042,medium_airport,Ignace Municipal Airport,49.4296989440918,-91.7177963256836,1435,CA,Ignace,no,ZUC,
2045,medium_airport,Lac Brochet Airport,58.6175003052,-101.46900177,1211,CA,Lac Brochet,no,XLB,ZWH
2046,medium_airport,Wollaston Lake Airport,58.1068992614746,-103.171997070313,1360,CA,Wollaston Lake,yes,ZWL,
2047,medium_airport,Blida Airport,36.503601,2.81417,535,DZ,Blida,no,QLD,
2048,medium_airport,Bou Saada Airport,35.3325,4.20639,1506,DZ,Ouled Sidi Brahim,no,BUJ,
2049,large_airport,Soummam – Abane Ramdane Airport,36.712793,5.07857,20,DZ,Béjaïa,yes,BJA,BJ1
2050,large_airport,Houari Boumediene Airport,36.691002,3.21541,82,DZ,Algiers,yes,ALG,
2051,medium_airport,Djanet Inedbirene Airport,24.292801,9.45244,3176,DZ,Djanet,yes,DJG,
2054,medium_airport,Illizi Takhamalt Airport,26.7234992981,8.62265014648,1778,DZ,Illizi,yes,VVZ,
32193,medium_airport,Ain Arnat Airport,36.1781005859,5.32449007034,3360,DZ,Sétif,yes,QSF,
2056,medium_airport,Aguenar – Hadj Bey Akhamok Airport,22.8115005493,5.45107984543,4518,DZ,Tamanrasset,yes,TMR,
2057,medium_airport,Jijel Ferhat Abbas Airport,36.7951011658,5.87361001968,36,DZ,Jijel,yes,GJL,
2058,medium_airport,Mecheria Airport,33.535900116,-0.242353007197,3855,DZ,Mecheria,no,MZW,
2060,medium_airport,Rabah Bitat Airport,36.822201,7.809174,16,DZ,Annaba,yes,AAE,
2061,medium_airport,Mohamed Boudiaf International Airport,36.2760009765625,6.62038993835449,2265,DZ,Constantine,yes,CZL,
2062,medium_airport,Cheikh Larbi Tébessi Airport,35.4315986633,8.12071990967,2661,DZ,Tébessi,yes,TEE,
2063,medium_airport,Batna Mostefa Ben Boulaid Airport,35.752102,6.30859,2697,DZ,Batna,yes,BLJ,
2064,medium_airport,Hassi R'Mel Airport,32.930401,3.31154,2540,DZ,Hassi R'Mel,yes,HRM,
2065,medium_airport,Abdelhafid Boussouf Bou Chekif Airport,35.341099,1.46315,3245,DZ,Tiaret,no,TID,
2067,medium_airport,Tindouf Airport,27.7003993988,-8.1670999527,1453,DZ,Tindouf,yes,TIN,
2068,medium_airport,Chlef Aboubakr Belkaid International Airport,36.217166,1.342237,463,DZ,Chlef,no,CFK,
2069,medium_airport,Oran Tafraoui Airport,35.5424,-0.532278,367,DZ,Tafraoui,no,TAF,
2070,medium_airport,Zenata – Messali El Hadj Airport,35.0167007446,-1.45000004768,814,DZ,Tlemcen,yes,TLM,
2071,medium_airport,Oran International Airport Ahmed Ben Bella,35.623901,-0.621183,295,DZ,Oran,yes,ORN,
2072,medium_airport,Béchar Boudghene Ben Ali Lotfi Airport,31.6457004547119,-2.26986002922058,2661,DZ,Béchar,yes,CBH,
2074,medium_airport,Ghriss Airport,35.207699,0.147142,1686,DZ,Ghriss,no,MUW,
2075,medium_airport,Touat Cheikh Sidi Mohamed Belkebir Airport,27.837601,-0.186414,919,DZ,Adrar,yes,AZR,
2076,medium_airport,Biskra - Mohamed Khider Airport,34.793301,5.73823,289,DZ,Biskra,yes,BSK,
2077,medium_airport,El Golea Airport,30.571301,2.85959,1306,DZ,El Menia,yes,ELG,
2078,medium_airport,Noumérat - Moufdi Zakaria Airport,32.3841018676758,3.79411005973816,1512,DZ,Ghardaïa,yes,GHA,
2079,medium_airport,Hassi Messaoud-Oued Irara Krim Belkacem Airport,31.673,6.14044,463,DZ,Hassi Messaoud,yes,HME,
2080,medium_airport,In Salah Airport,27.2509994507,2.51202011108,896,DZ,In Salah,yes,INZ,
2081,medium_airport,Touggourt Sidi Madhi Airport,33.067798614502,6.0886697769165,279,DZ,Touggourt,yes,TGR,
2082,medium_airport,Laghouat - Molay Ahmed Medeghri Airport,33.7644,2.92834,2510,DZ,Laghouat,no,LOO,
2083,medium_airport,Guemar Airport,33.5113983154,6.77679014206,203,DZ,Guemar,yes,ELU,
2084,medium_airport,Timimoun Airport,29.2371006012,0.276033014059,1027,DZ,Timimoun,yes,TMX,
2085,medium_airport,Ain Beida Airport,31.9172,5.41278,492,DZ,Ouargla,yes,OGX,
2086,medium_airport,Zarzaitine - In Aménas Airport,28.0515,9.64291,1847,DZ,In Aménas,yes,IAM,
2087,medium_airport,Cadjehoun Airport,6.3572301864624,2.38435006141663,19,BJ,Cotonou,yes,COO,
316519,medium_airport,Baicheng Chang'an Airport,45.505278,123.019722,480,CN,Baicheng,no,DBC,
2088,large_airport,Ouagadougou Airport,12.3532,-1.51242,1037,BF,Ouagadougou,yes,OUA,
2089,medium_airport,Bobo Dioulasso Airport,11.1600999832153,-4.33096981048584,1511,BF,Bobo Dioulasso,yes,BOY,
2090,large_airport,Kotoka International Airport,5.60518980026245,-0.166786000132561,205,GH,Accra,yes,ACC,
2091,medium_airport,Tamale Airport,9.55718994140625,-0.863214015960693,553,GH,Tamale,yes,TML,
2093,medium_airport,Kumasi Airport,6.71456003189087,-1.59081995487213,942,GH,Kumasi,yes,KMS,
2094,medium_airport,Sunyani Airport,7.36183023452759,-2.32875990867615,1014,GH,Sunyani,yes,NYI,
2095,medium_airport,Takoradi Airport,4.8960599899292,-1.77476000785828,21,GH,Sekondi-Takoradi,yes,TKD,
2096,medium_airport,Félix-Houphouët-Boigny International Airport,5.26139,-3.92629,21,CI,Abidjan,yes,ABJ,
2097,medium_airport,Bouaké Airport,7.7388,-5.07367,1230,CI,Bouaké,yes,BYK,
2098,medium_airport,Daloa Airport,6.79280996322632,-6.47318983078003,823,CI,,no,DJO,
2099,medium_airport,Korhogo Airport,9.38718032837,-5.55666017532,1214,CI,Korhogo,no,HGO,
2100,medium_airport,Man Airport,7.27206993103027,-7.58735990524292,1089,CI,,no,MJC,
2101,medium_airport,San Pedro Airport,4.74671983718872,-6.66082000732422,26,CI,,no,SPY,
2102,medium_airport,Yamoussoukro Airport,6.9031701088,-5.36558008194,699,CI,Yamoussoukro,no,ASK,
2104,large_airport,Nnamdi Azikiwe International Airport,9.00679016113281,7.26316976547241,1123,NG,Abuja,yes,ABV,
309668,large_airport,Akwa Ibom International Airport,4.8725,8.093,170,NG,Uyo,yes,QUO,
2105,medium_airport,Akure Airport,7.24673986434937,5.30101013183594,1100,NG,Akure,yes,AKR,
300781,medium_airport,Asaba International Airport,6.204167,6.665278,305,NG,Asaba,no,ABB,
323056,medium_airport,Sir Abubakar Tafawa Balewa International Airport,10.482833,9.744,1965,NG,Bauchi,yes,BCU,
2106,medium_airport,Benin Airport,6.31697988510132,5.59950017929077,258,NG,Benin,yes,BNI,
2107,medium_airport,Margaret Ekpo International Airport,4.97601985931397,8.34720039367676,210,NG,Calabar,yes,CBQ,
2108,medium_airport,Akanu Ibiam International Airport,6.47426986694336,7.56196022033691,466,NG,Enegu,yes,ENU,
2110,medium_airport,Ibadan Airport,7.36246013641357,3.97832989692688,725,NG,Ibadan,yes,IBA,
2111,medium_airport,Ilorin International Airport,8.44021034240723,4.49391984939575,1126,NG,Ilorin,yes,ILR,
